8.250684847822054024e-01,8.250684847822054024e-01,2.650440441219181764e-02,2.650440441219181764e-02,1.953330999146807301e-02,1.953330999146807301e-02,1.084403459801386305e-02,1.084403459801386305e-02,1.084403459801386305e-02,1.084403459801386305e-02
6.512045301602249481e-01,6.512045301602249481e-01,7.478529107752684979e-02,1.049125146756857418e-02,1.049125146756857418e-02,1.049125146756857418e-02,1.049125146756857418e-02,1.049125146756857418e-02,1.049125146756857418e-02,1.049125146756857418e-02
6.032488660654566459e+00,6.032488660654566459e+00,5.288060121633471056e+00,7.590947589158663078e-01,2.100883263988313487e-01,4.598291014178279568e-02,4.598291014178279568e-02,3.510546648918122514e-02,3.510546648918122514e-02,3.510546648918122514e-02
6.342811258767788729e-01,6.342811258767788729e-01,6.342811258767788729e-01,9.261333941640081946e-03,9.261333941640081946e-03,9.261333941640081946e-03,9.261333941640081946e-03,9.261333941640081946e-03,9.261333941640081946e-03,9.261333941640081946e-03
1.919412116499329635e+00,8.404719338681587715e-02,8.404719338681587715e-02,8.404719338681587715e-02,8.404719338681587715e-02,1.397962115970052821e-02,1.397962115970052821e-02,1.397962115970052821e-02,9.498684298745452281e-03,9.498684298745452281e-03
5.453641572295998330e+00,5.059946372625164557e+00,5.059946372625164557e+00,5.059946372625164557e+00,4.050106635195502847e-01,4.050106635195502847e-01,1.074354748133909965e-02,1.074354748133909965e-02,1.074354748133909965e-02,9.701121442683202645e-03
8.997920932908796132e-01,1.020296513110885428e-02,1.020296513110885428e-02,1.020296513110885428e-02,9.542543968243499819e-03,9.542543968243499819e-03,9.298299153956968155e-03,9.294831688964499961e-03,9.294831688964499961e-03,9.294831688964499961e-03
2.997043162802288663e-01,2.997043162802288663e-01,2.198434862364617715e-02,2.198434862364617715e-02,2.198434862364617715e-02,2.198434862364617715e-02,2.198434862364617715e-02,2.198434862364617715e-02,2.198434862364617715e-02,2.198434862364617715e-02
1.044387352685838266e-02,1.044387352685838266e-02,1.044387352685838266e-02,1.044387352685838266e-02,1.044387352685838266e-02,1.044387352685838266e-02,1.044387352685838266e-02,1.044387352685838266e-02,1.044387352685838266e-02,1.044387352685838266e-02
6.104482490342838297e+00,6.029359481478145710e+00,4.198555282600014316e+00,4.198555282600014316e+00,9.286370198636539897e-03,9.286370198636539897e-03,9.286370198636539897e-03,9.279499421707804174e-03,9.276303288254794666e-03,9.276303288254794666e-03
1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01,9.269914964465719720e-03,9.269914964465719720e-03,9.269914964465719720e-03,9.269914964465719720e-03,9.269914964465719720e-03,9.269914964465719720e-03,9.269914964465719720e-03
5.216230694983976512e+00,1.923428463121840792e+00,9.038312989803198860e-02,9.038312989803198860e-02,1.114801033144008358e-02,1.114801033144008358e-02,1.114801033144008358e-02,1.114801033144008358e-02,1.051896328088375299e-02,1.051896328088375299e-02
1.589916878893165020e-01,1.589916878893165020e-01,1.589916878893165020e-01,1.589916878893165020e-01,5.331255164133352764e-02,2.927230713489770153e-02,2.927230713489770153e-02,2.927230713489770153e-02,2.927230713489770153e-02,2.727815188913496058e-02
2.445475689213161274e-01,4.005416678985618262e-02,4.005416678985618262e-02,4.005416678985618262e-02,4.005416678985618262e-02,4.005416678985618262e-02,4.005416678985618262e-02,2.248218294731607614e-02,2.248218294731607614e-02,2.248218294731607614e-02
1.502641999884470891e-01,1.502641999884470891e-01,1.502641999884470891e-01,1.505549769038339036e-02,1.505549769038339036e-02,1.505549769038339036e-02,1.505549769038339036e-02,1.505549769038339036e-02,1.505549769038339036e-02,1.505549769038339036e-02
5.099995036696558515e+00,5.099995036696558515e+00,8.018371805276292008e-02,8.018371805276292008e-02,8.018371805276292008e-02,6.028425338253118326e-02,6.028425338253118326e-02,9.553271034009824803e-03,9.553271034009824803e-03,9.553271034009824803e-03
5.047875085673340756e+00,5.047875085673340756e+00,5.047875085673340756e+00,8.003843359892082177e-01,8.003843359892082177e-01,2.981529451637818795e-01,2.326364585823625930e-02,2.326364585823625930e-02,1.251948830262872292e-02,1.251948830262872292e-02
5.312210239466084616e+00,5.312210239466084616e+00,2.135056603339251513e+00,1.884259177077129976e-01,1.884259177077129976e-01,1.804880569814582003e-02,1.804880569814582003e-02,1.804880569814582003e-02,1.724828202114458975e-02,1.438084174274933957e-02
2.211660650735883582e+00,2.722489746564864532e-01,2.722489746564864532e-01,1.959662370785686392e-02,1.959662370785686392e-02,1.959662370785686392e-02,1.959662370785686392e-02,9.431244447036135625e-03,9.306262165910794693e-03,9.306262165910794693e-03
1.790399084313420985e-02,1.790399084313420985e-02,1.790399084313420985e-02,1.790399084313420985e-02,1.790399084313420985e-02,1.790399084313420985e-02,1.790399084313420985e-02,9.402464383956754546e-03,9.402464383956754546e-03,9.402464383956754546e-03
